"","logFC","logCPM","PValue","FDR"
"YKL038W",0.33863692747404,7.04787853479015,2.20428144140486e-05,4.6152630179733e-05
"YGL114W",0.483060114129557,6.56699732861202,2.23560652904775e-05,4.67919484696694e-05
"YHR115C",0.550785193333898,6.02343170925173,2.23828351797949e-05,4.68314129274563e-05
"YBL043W",1.3007120963691,3.94104178129069,2.24387489056647e-05,4.69318053286737e-05
"YPR046W",0.983033774179701,4.32040975494728,2.24790119878526e-05,4.69994042162982e-05
"YJR092W",0.513623617913832,6.34495182410035,2.25025488150183e-05,4.70319962340033e-05
"YBL010C",0.826105130744491,4.66820826143055,2.26951597470527e-05,4.74048321762713e-05
"YOR115C",0.627246840379594,5.65064810129786,2.2698814342817e-05,4.74048321762713e-05
"YOR365C",1.02592067391667,4.15693749746269,2.27049677856266e-05,4.74048321762713e-05
"YHL007C",0.35835512225922,6.9680802673241,2.27841671991482e-05,4.75455545435214e-05
"YDL204W",-0.496256138523277,5.77114453586645,2.27884388516861e-05,4.75455545435214e-05
"YBR076W",1.34723387268301,3.6118698474938,2.29919496116176e-05,4.79532484497502e-05
"YGR238C",0.607256456323985,5.38375011502547,2.32548780378925e-05,4.84845360642036e-05
"YJL079C",-0.242773162739697,7.88804589408612,2.33380840440409e-05,4.86408747053857e-05
"YKR066C",0.219334120945796,8.35255932299943,2.33690226182762e-05,4.86882066311058e-05
"YDR461W",-0.630476999265495,5.12425124408156,2.33935071165063e-05,4.87220632201224e-05
"YDR210W-B",1.18415176410585,4.84401953157206,2.35083847316412e-05,4.89440930531741e-05
"YPR147C",0.581404896310325,5.76245284069373,2.36428870592983e-05,4.92068106682616e-05
"YPL051W",0.684458645663792,5.18256577797412,2.36882705141294e-05,4.92839298987706e-05
"YGL227W",0.341117474319327,7.1317238378167,2.39246520289135e-05,4.97582305993256e-05
"YMR313C",0.422167142189213,6.33510348803026,2.40856326337933e-05,5.00754350998437e-05
"YMR190C",0.552858562517843,5.95679147882899,2.45539090178253e-05,5.1031078208104e-05
"YGR181W",0.442120826885788,6.25975606364269,2.46207766112979e-05,5.11520839919415e-05
"YJL091C",0.659795797731163,5.15267323526264,2.48260159731243e-05,5.15603848764396e-05
"YDR107C",0.554871546429398,5.66540451698923,2.50058632791217e-05,5.19156817623028e-05
"YOR381W",0.624505451094385,5.26850571865425,2.50573796096709e-05,5.20043897405902e-05
"YGR278W",0.73124543184471,5.01952655116343,2.50686666991707e-05,5.20095725312037e-05
"YOR096W",0.131941795070024,9.63471740209512,2.51377508071137e-05,5.21346202333305e-05
"YBL080C",0.615147351498693,5.33737816393116,2.52903414717388e-05,5.24327086504129e-05
"YDL176W",0.666231309948212,5.46429633007663,2.53402532425805e-05,5.25177857920661e-05
"YOL001W",0.688453237438313,5.08428100486131,2.60361437890198e-05,5.3941128431243e-05
"YFL020C",1.55851230383607,3.34494740384563,2.61046031821024e-05,5.4064031161533e-05
"YMR161W",0.492237888621806,5.94923020150463,2.63059226107414e-05,5.44619118571577e-05
"YIR033W",0.282450708255101,7.58121496607474,2.63661858374447e-05,5.45675836306961e-05
"YGR005C",0.439003777827562,7.20489177674243,2.64178345459556e-05,5.46551338739625e-05
"YLR141W",0.605147554276763,5.50943704593405,2.64269626522573e-05,5.46551338739625e-05
"YIL173W",1.08594395867583,5.88705576093136,2.65947271492901e-05,5.49828792950207e-05
"YGL203C",0.320257650358117,7.17485782448532,2.71323884601014e-05,5.60748664053161e-05
"YPR094W",0.962646480597032,4.5412148144854,2.71429441402807e-05,5.60770951389808e-05
"YKR094C",0.123852078959671,9.77318536406321,2.72818240628682e-05,5.63443465898747e-05
"YPL176C",0.412063366485847,6.85015819897799,2.73298781614e-05,5.64238970973495e-05
"YBR192W",0.642205502945846,5.28057564035172,2.74052806260841e-05,5.65598344836203e-05
"YBR102C",0.560405644026849,5.58559740788554,2.77324658318783e-05,5.72151326106081e-05
"YOR022C",0.690648209320081,5.05928457470581,2.7833939220897e-05,5.74044678877823e-05
"YPR031W",0.981502200056866,4.44088847747173,2.79855778693921e-05,5.76970955586039e-05
"YMR112C",0.814802638090538,4.80249978664145,2.80539600499295e-05,5.78179315971552e-05
"YHR149C",0.566271798885762,5.81339098712341,2.85004074440175e-05,5.87175873420095e-05
"YNR009W",0.642543066978265,5.18922643564595,2.85939762425835e-05,5.88898563965773e-05
"YMR210W",0.437472881264993,6.29664377958448,2.87316027838879e-05,5.91527117857568e-05
"YHL038C",0.792965619940369,4.66371091996814,2.88358973578331e-05,5.93467842317561e-05
"YPL162C",0.651691315992804,5.15957560763745,2.88809930677471e-05,5.94189276710222e-05
"YOR391C",5.01108275289042,1.86303898555256,2.90057998704584e-05,5.96549592747662e-05
"YPL227C",0.512801888446285,5.80617690403251,2.90404866011017e-05,5.97055452462539e-05
"YLR344W",0.158979447063075,9.14759984263976,2.92415653069049e-05,6.00980694411102e-05
"YLR241W",0.355854257141816,7.12729151219764,2.95668955551108e-05,6.07245902972195e-05
"YOR176W",0.355076487862224,7.01541466612203,2.95669333524234e-05,6.07245902972195e-05
"YMR247C",0.528403862048356,5.80197286366054,2.9615915881356e-05,6.080408545107e-05
"YJR112W-A",0.514616098977057,5.81423449336358,2.99193903617639e-05,6.14058386300927e-05
"YJR107W",0.656568451025872,5.1988084791765,2.99693829359095e-05,6.14871147128212e-05
"YOR217W",0.377072308348793,6.70436488133933,3.00225156346419e-05,6.15747747002344e-05
"YDR420W",0.392201932681624,6.83944810067805,3.03875539676518e-05,6.23018561422715e-05
"YDR475C",0.364995049320261,7.04954103427767,3.05092202412587e-05,6.25296349731651e-05
"YKR041W",1.52372103719297,3.32135358037271,3.07259629974292e-05,6.29520509195945e-05
"YMR305C",-0.162324796948365,8.95567389348011,3.08391536297775e-05,6.31620879291774e-05
"YPL264C",1.10449170063421,4.08823171040541,3.10210062879282e-05,6.35125585486751e-05
"YOR148C",0.765527102242288,5.03086721937569,3.12863856512423e-05,6.40337405390524e-05
"YFL031W",-0.247644662854282,7.82615618029718,3.13958422608532e-05,6.42355458704939e-05
"YOL098C",0.333873077227869,7.05300873994874,3.14989344738302e-05,6.44241947050306e-05
"YMR109W",0.230605312612269,8.01219193486786,3.17589111498072e-05,6.49334752154145e-05
"YKL207W",0.225077681285318,8.05217553026002,3.17920021746141e-05,6.49786794014479e-05
"YOR030W",0.672630405942651,5.20856697547103,3.18702591378298e-05,6.51161337425894e-05
"YGL090W",0.8831013543674,4.86493699721909,3.19489048543361e-05,6.52542872016247e-05
"YOL117W",0.77248616810913,4.80633195922499,3.26350301634404e-05,6.66326685566172e-05
"YLR157W-E",2.0277772912616,2.94204151245968,3.27971791628704e-05,6.69406378429472e-05
"YNR028W",0.610139457465948,6.07085163240435,3.28227424699269e-05,6.69697128257094e-05
"YNL044W",0.399498117879243,6.77805195658117,3.32105703611584e-05,6.77376576445964e-05
"YDL144C",0.355011872728303,6.89800794786215,3.33685467597684e-05,6.80364201163162e-05
"YNL129W",1.03578910089988,4.47842729868052,3.43212706467801e-05,6.99548599438505e-05
"YNL191W",0.694855418089223,5.22729451710113,3.44086858766765e-05,7.01088823458316e-05
"YJL057C",0.512811510890452,5.89018140594397,3.46851060456552e-05,7.06477702141625e-05
"YOR212W",-0.323162126448596,7.14717600537181,3.47015311479572e-05,7.06569028914186e-05
"YGR171C",0.772295889230999,4.7725015688154,3.52994278386953e-05,7.18495749988168e-05
"YPL117C",0.39078033785574,6.76336637501578,3.58886994122742e-05,7.30238770365978e-05
"YBR112C",-0.220274957734581,8.14171027593681,3.63152610096573e-05,7.38664143671854e-05
"YBR128C",1.31764947988687,4.15689548853071,3.65019490487378e-05,7.42206297324336e-05
"YNL071W",0.145936602681067,9.28734572036274,3.65423177692454e-05,7.42771879905961e-05
"YGL208W",0.484636543132451,6.08650420193202,3.6729154012265e-05,7.46313201547293e-05
"YLR382C",0.503411891083789,6.24450964238478,3.72021442831887e-05,7.55664564791032e-05
"YDR492W",0.429815293106741,6.50290495446591,3.75245008135812e-05,7.61780550285927e-05
"YOL041C",0.582773794514664,5.82571368736975,3.75289894217252e-05,7.61780550285927e-05
"YPL158C",0.695027504657048,5.11529398345179,3.75680278430214e-05,7.62311456608907e-05
"YPL091W",0.29512420026188,7.93531390501923,3.7843145603956e-05,7.67630759474144e-05
"YAL008W",0.533460629971561,5.85583240201039,3.80826462953992e-05,7.72224188244952e-05
"YJL147C",0.939345517517201,4.47864083231644,3.85605856828201e-05,7.81647774872377e-05
"YCR086W",0.957162063475342,4.22210926672023,3.9063505065598e-05,7.91571094086107e-05
"YML046W",0.687061616738743,5.09507119803814,3.99433147786726e-05,8.09122196321142e-05
"YJR131W",0.596182272354726,5.71778383263713,4.00174487587113e-05,8.10346489751181e-05
"YLR205C",0.696488652939393,4.96753707031475,4.01006128320303e-05,8.11752740770179e-05
"YIR005W",1.50963543732618,3.37976541079503,4.04029293191381e-05,8.17592793369836e-05
"YJL137C",0.825760562642324,4.55144397883193,4.04915343687738e-05,8.19105671316358e-05
"YGR140W",0.727513287006042,4.8237227709504,4.08200788688947e-05,8.25469605834758e-05
"YCR088W",0.255906646941229,8.17097074782722,4.09907772746524e-05,8.28638295640992e-05
"YMR040W",1.4677298522001,3.53171371962764,4.14422794046083e-05,8.3747939630146e-05
"YJR110W",0.596160671178504,6.03017793181629,4.16689712953984e-05,8.41736036814373e-05
"YCL005W",0.460959007732718,6.08149893401047,4.16813687318931e-05,8.41736036814373e-05
"YLR353W",0.568913510267722,5.87795150466486,4.23278296435674e-05,8.5449937905489e-05
"YDR061W",0.486428286931839,6.06211651809106,4.28079712104926e-05,8.63897563616933e-05
"YAL044W-A",0.8195454663307,5.46418545215738,4.31942764922965e-05,8.71396297323282e-05
"YPR181C",0.188801414585052,8.57906768498079,4.32117569163571e-05,8.7145182574671e-05
"YKR043C",-0.23377545419223,8.20402198989342,4.33394169243926e-05,8.73728551760241e-05
"YPR051W",0.439422079154085,6.31324020848593,4.34822995960991e-05,8.76293283580205e-05
"YFL036W",0.317020355298352,7.32395686997841,4.34962544173578e-05,8.76293283580205e-05
"YLR064W",0.52180279845898,5.706922942932,4.36098586126218e-05,8.78282959192932e-05
"YDR529C",0.42140420172306,6.60459445110889,4.37663851326116e-05,8.81135423033898e-05
"YER186C",0.533109003155312,5.6343666989026,4.43007108462955e-05,8.91589476454186e-05
"YDR257C",0.530882264188274,5.68171852274891,4.47379901252253e-05,9.00083942777824e-05
"YDL116W",0.462457466834769,6.07098063429279,4.50292003346268e-05,9.0563486872871e-05
"YMR144W",0.869316439964638,4.95911360441905,4.51616330017736e-05,9.0798974676009e-05
"YIL157C",0.424132332257582,6.35995733643552,4.52119693115602e-05,9.08693010925618e-05
"YJR040W",0.440294709998915,6.48120277052766,4.52958955271435e-05,9.10070675158262e-05
"YOL012C",0.41698443926933,6.69547336681955,4.54655687215313e-05,9.13169620248814e-05
"YDR331W",0.510403333672436,5.74471259337997,4.57774447577735e-05,9.19121617345591e-05
"YOL157C",1.08718791770811,4.44029856700004,4.58554634421623e-05,9.20375770648827e-05
"YGR220C",0.435521056455559,6.16001556828517,4.59257527620745e-05,9.21473988108495e-05
"YAL047C",0.757200895306574,4.72822299315282,4.60644244231182e-05,9.23943048513865e-05
"YNL331C",0.699282075748415,5.05257560795537,4.6115679806826e-05,9.24657666611282e-05
"YOL043C",0.533540473346121,5.6511389434848,4.61697609400351e-05,9.25428439980311e-05
"YPL219W",0.755641608677087,5.15903809149957,4.62415932766629e-05,9.26554376627207e-05
"YIL097W",0.65640692695039,5.18579612091411,4.65313243332848e-05,9.32044164116609e-05
"YBR259W",1.01419972564011,4.66794390688303,4.67439419115303e-05,9.35756024947983e-05
"YJL163C",0.430119508400005,6.55587380980497,4.67482644878526e-05,9.35756024947983e-05
"YPL130W",2.69525026940667,2.30999134889733,4.68270625659345e-05,9.37016331425885e-05
"YPL253C",1.14950173618234,3.98673526311526,4.68622158981633e-05,9.37402743304369e-05
"YJR156C",1.09430492107067,3.90984222441385,4.6954042853905e-05,9.38922174946116e-05
"YOR140W",0.569550641775252,5.60001632960172,4.72775127814974e-05,9.45071091649054e-05
"YLR226W",1.06584301157299,3.9945857968536,4.75713767560509e-05,9.50624235952561e-05
"YKR104W",1.88727785786017,2.97236102848535,4.774835509722e-05,9.53838680318199e-05
"YLR195C",0.441621199017812,6.32339658377982,4.78119631474542e-05,9.54786992721858e-05
"YBR058C-A",0.506713473851543,5.85151810333816,4.79441162888032e-05,9.5710302321474e-05
"YIL073C",0.910484545257089,4.75907818175142,4.92435417906849e-05,9.82711759782404e-05
"YOR343W-A",1.12940658459799,5.0966061744757,4.98659348327006e-05,9.94796818628083e-05
"YHL008C",0.477996427108145,6.02031262137024,5.03871644211367e-05,0.000100485625844242
"YDR192C",0.584855396363174,5.33798455112547,5.04240681509523e-05,0.00010052534071738
"YHR112C",0.462900756486665,6.37257389817753,5.05558820694061e-05,0.000100754177906593
"YGR239C",0.866219367275977,4.42969652025613,5.21379761751245e-05,0.000103872190245189
"YLR162W-A",0.337114929562625,7.14017768244429,5.26461706611798e-05,0.000104849340896062
"YDR291W",0.509442228895049,5.78838145471516,5.29759010452171e-05,0.000105470527080939
"YNL104C",0.163042656573299,9.21094911237395,5.306137483998e-05,0.00010560516479252
"YGL116W",0.516142516829345,5.9183966538552,5.33506047399602e-05,0.000106145100284581
"YDR289C",0.518859962121403,5.91235413023918,5.40092560839966e-05,0.000107419417898826
"YPR135W",0.498667341828243,5.82458239252841,5.41833031123061e-05,0.00010772936979688
"YHR167W",1.0061372355708,4.08154483654351,5.44629685882257e-05,0.000108249037667629
"YJL069C",-0.669741058702648,4.79406746628392,5.45331187718477e-05,0.000108352069769316
"YBR184W",2.03903027819658,2.82906181889424,5.50290910794088e-05,0.000109300816353428
"YHR147C",0.617294582926714,5.69002939839415,5.55668767556479e-05,0.000110331949584956
"YDR139C",0.554621637240682,5.5382776381008,5.57090895739799e-05,0.000110577216708903
"YMR019W",0.482535736189422,6.02434787902239,5.64315013166438e-05,0.000111973572532053
"YPR041W",-0.23596991562986,8.07252485011916,5.68809904046472e-05,0.000112827629977974
"YLR424W",1.08426350277021,4.35593711604378,5.69988432709839e-05,0.000113023510601344
"YNL024C",-0.8010403326119,4.6007654434237,5.71248342036904e-05,0.000113216186738964
"YJL058C",1.18097743140861,4.42307453790684,5.71342798043848e-05,0.000113216186738964
"YHL016C",0.919189790662439,4.55142250686292,5.763433168056e-05,0.000114168845180406
"YOR267C",0.237922717387448,7.94944718860429,5.89794907863168e-05,0.000116794393233814
"YJR100C",0.594795565617359,5.60797988663389,5.91049345380452e-05,0.000117003645922253
"YER018C",0.383062208135482,6.58304611432338,5.98596535777415e-05,0.000118458050240634
"YKL139W",0.6053536258324,5.29924613238974,5.98933307401883e-05,0.000118485067866832
"YHL002W",0.379758175309533,6.89589743076882,5.9961120439992e-05,0.000118579528624142
"YKR044W",0.464484654190392,6.09039804532944,6.02118280415324e-05,0.000119035545112512
"YFL017W-A",0.825471654003074,4.55129628597737,6.06042416126197e-05,0.000119771308490939
"YPR174C",0.726349773763934,5.01943313981083,6.08061152883153e-05,0.000120130144961924
"YBR258C",0.918005734624303,4.34997157975986,6.11453467578044e-05,0.000120760018947239
"YMR259C",0.571842885583416,5.3698189491253,6.12360734479891e-05,0.000120892034740917
"YBR274W",0.603814160203853,5.34024806500611,6.12530539383591e-05,0.000120892034740917
"YMR164C",0.561224124896263,5.57759247783378,6.12978295284162e-05,0.000120940065795145
"YGR053C",1.10996465341889,4.12300635616099,6.19103234788819e-05,0.000122107794674848
"YFL058W",2.76990080499391,2.35726665181059,6.20857564703625e-05,0.000122413002677486
"YGR066C",1.21775446412351,3.75962604603449,6.23105068464813e-05,0.000122815212861635
"YJR126C",0.255947660845962,7.62638165197122,6.25413300538331e-05,0.000123229120855322
"YER177W",0.109757914731265,10.2276156464254,6.27632156049433e-05,0.000123625148713199
"YDL210W",1.35423484047811,3.72401167367327,6.3003935765178e-05,0.000124057999308672
"YHR114W",0.329802948930756,6.89155675075504,6.31851209802386e-05,0.000124373373532958
"YNL011C",0.485249219298306,5.82263139627955,6.33739457917976e-05,0.000124703570751602
"YER031C",0.241287272537823,7.83960960232184,6.35074034437187e-05,0.000124924636361863
"YNL025C",0.593850091490995,5.38400885541363,6.39979351365966e-05,0.000125847717581669
"YLR254C",0.582654792597086,5.57559424553467,6.40781854741437e-05,0.000125963662275916
"YDL036C",0.723556100231679,4.85238073822736,6.46843185719261e-05,0.000127112956821683
"YDR461C-A",0.596132246690642,5.31414601010909,6.48427453771545e-05,0.000127381980211362
"YLL045C",-0.0901701646718245,10.9983754235539,6.52207054177746e-05,0.000128081949537661
"YLR026C",0.442967731166426,6.18131373875861,6.55252683815248e-05,0.000128637363309052
"YLR243W",0.757943329326631,5.00834817907283,6.58328591210863e-05,0.000129198350719558
"YDL093W",0.538765257363957,5.87217668396442,6.61275863550274e-05,0.000129727140078153
"YDL053C",0.424369874369375,6.28279843402241,6.61461520391734e-05,0.000129727140078153
"YDR229W",0.395220931285436,6.54291677556026,6.64649809804447e-05,0.000130309242034888
"YLR016C",0.522602370944526,5.62749866875271,6.67359562606983e-05,0.000130797168994552
"YGL144C",0.757493100611165,4.84416693036811,6.68542619652226e-05,0.000130985651671597
"YDR194C",0.420148900186306,6.57604605278382,6.75603905789724e-05,0.000132325333020781
"YOR092W",-0.533859196301834,5.74750447360077,6.77569750991038e-05,0.000132666453230112
"YKL187C",0.545168247872964,5.66777589146474,6.80185657749786e-05,0.00013313458607031
"YLR398C",0.355808765495199,6.73310672689566,6.94084252200327e-05,0.000135810070114727
"YIR031C",0.645348059212854,5.20205830499588,6.98586341207674e-05,0.000136645797716556
"YJR149W",0.961135319030818,4.40727697133287,7.03035253569592e-05,0.000137470574863558
"YJL180C",0.561769584374168,5.43159609658863,7.12466460610645e-05,0.000139268716466243
"YKR048C",-0.181142484808208,8.57918573158426,7.13397186655346e-05,0.000139404595556132
"YGL026C",0.161884184338641,8.86344877724327,7.19770928418797e-05,0.000140603650823837
"YIL102C-A",1.46051524544522,3.41361657630564,7.34826884832986e-05,0.000143497382097583
"YLR352W",0.513425215903547,5.87045239243289,7.5310144302218e-05,0.000147017526834782
"YGL226W",0.618828206295929,5.17268102516648,7.62221814916551e-05,0.000148748894421545
"YLR087C",0.485710209664224,5.89876542966732,7.65232393605967e-05,0.000149287176820524
"YIL001W",0.921326921788101,4.42413343242961,7.73073188238824e-05,0.000150767107937018
"YDR264C",0.259418389947642,7.55290562548557,7.75328462440338e-05,0.000151157117372635
"YGR262C",0.403546834355147,6.31309268838389,7.76051323138988e-05,0.000151248210771192
